0,0.0,2627.625
1,2669.333,4129.125
2,4170.833,5046.708
3,5088.416,5964.291
4,6006.0,6756.75
5,6798.458,7257.25
6,7298.958,8216.541
7,8258.25,9509.5
8,9551.208,13471.791
9,13513.5,15306.958
10,15348.666,16391.375
11,16433.083,18351.666
12,18393.375,19978.291
